,Query,URL,score,Ranking,QL_rank,DCG,NDCG
504,elon musk on self driving cars,https://www.theverge.com/2019/4/22/18510828/tesla-elon-musk-autonomy-day-investor-comments-self-driving-cars-predictions,-24.635049889966076,4.0,0,4.0,1.0
517,elon musk on self driving cars,https://www.chicagotribune.com/business/ct-biz-tesla-autonomous-self-driving-cars-20190423-story.html,-27.81379361340796,2.0,1,6.0,0.75
518,elon musk on self driving cars,https://www.detroitnews.com/story/business/autos/mobility/2019/07/15/tesla-musk-self-driving/39683203/,-28.50545546135171,3.0,2,7.892789260714372,0.7499999999999999
513,elon musk on self driving cars,https://www.cbsnews.com/news/elon-musk-claims-tesla-will-have-self-driving-robotaxis-on-the-road-next-year/,-29.502584340421656,4.0,3,9.892789260714373,0.7899242429049749
505,elon musk on self driving cars,https://mashable.com/article/elon-musk-tesla-earnings-full-self-driving/,-29.914969891374398,4.0,4,11.615495493007945,0.815327023584169
507,elon musk on self driving cars,https://www.cnbc.com/2019/07/08/elon-musk-self-driving-robotaxis-could-make-teslas-more-expensive.html,-29.994434062728644,4.0,5,13.162906721946111,0.8334204765479414
503,elon musk on self driving cars,https://www.usatoday.com/story/money/cars/2019/04/22/tesla-says-its-fully-self-driving-car-tech-autonomous/3540926002/,-30.066519789501598,4.0,6,14.5877354703782,0.8651013653232791
509,elon musk on self driving cars,https://www.cnet.com/roadshow/news/elon-musk-teslas-self-driving-tech/,-30.759666970061545,4.0,7,15.921068803711535,0.8913145531748232
512,elon musk on self driving cars,https://www.entrepreneur.com/article/294462,-31.029330537010647,3.0,8,16.86746343406872,0.8967832186534305
511,elon musk on self driving cars,https://twitter.com/elonmusk/status/1120502923136520192?lang=en,-31.329435129460986,3.0,9,17.770553421060665,0.9015120291699223
508,elon musk on self driving cars,https://techcrunch.com/2019/10/23/elon-musk-says-tesla-early-access-full-self-driving-could-arrive-by-end-of-year/,-33.15756224285992,3.0,10,18.63774790001433,0.9056622626804244
516,elon musk on self driving cars,https://qz.com/1729554/are-self-driving-cars-ever-going-to-happen/,-34.661639639636185,2.0,11,19.195633791316588,0.8963235101381191
510,elon musk on self driving cars,https://www.washingtonpost.com/technology/2019/07/17/tesla-floats-fully-self-driving-cars-soon-this-year-many-are-worried-about-what-that-will-unleash/,-38.35051909375012,2.0,12,19.736110100171228,0.8879468150597855
506,elon musk on self driving cars,https://mindmatters.ai/2019/11/elon-musk-walks-back-full-self-driving-claims/,-39.04366627431007,3.0,13,20.52405870528281,0.9020779357755171
514,elon musk on self driving cars,https://www.latimes.com/business/autos/la-fi-hy-tesla-elon-musk-autonomous-uber-lyft-20190422-story.html,-39.04366627431007,3.0,14,21.291932779712255,0.9152350573074597
515,elon musk on self driving cars,https://www.bloomberg.com/news/articles/2019-04-23/musk-makes-self-driving-technology-tesla-s-costly-new-calling,-39.04366627431007,3.0,15,22.041932779712255,0.9275386996414057
